#OTUID	taxonomy	USEARCH	SINTAX	UTAX
88	GU132456;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium oxysporum	GU132456;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium oxysporum (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium oxysporum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
89	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus frias	FM178254;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus frias
90	HG799538;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae,g:Botrytis	HG799538;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae,g:Botrytis (99.7)	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae
91	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	KP899407;tax=k:Fungi,p:Ascomycota (100.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
92	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Holtermanniales,g:Holtermanniella,s:Holtermanniella takashimae	EU486137;tax=k:Fungi (100.0)	k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Holtermanniales,g:Holtermanniella,s:Holtermanniella takashimae
93	KR909175;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma	KR909175;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma (98.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
95	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	KF675407;tax=k:Fungi (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes
96	SINTAX;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Wickerhamomyces,s:Wickerhamomyces rabaulensis	AY790541;tax=k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Wickerhamomyces,s:Wickerhamomyces rabaulensis (92.5)	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Wickerhamomyces,s:Wickerhamomyces rabaulensis	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales
98	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KP117290;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (93.2)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
100	KF128821;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	KF128821;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (99.7)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi,p:Ascomycota,c:Dothideomycetes
101	UTAX;k:Fungi,p:Ascomycota,c:Taphrinomycetes	KT197427;tax=k:Fungi (98.8)	k:Fungi	k:Fungi,p:Ascomycota,c:Taphrinomycetes
103	GQ203787;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia minipascua	GQ203787;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia minipascua (100.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes
104	GU054184;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	GU054184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae
105	KC460891;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium,s:Chrysosporium lobatum	KC460891;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium,s:Chrysosporium lobatum (99.0)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium,s:Chrysosporium lobatum	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales,f:Onygenaceae,g:Chrysosporium
106	JF433007;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	JF433007;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae (98.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
107	UTAX;k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Protomycetaceae,g:Protomyces,s:Protomyces inouyei	KC965451;tax=k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Protomycetaceae,g:Protomyces (100.0)	k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Protomycetaceae,g:Protomyces	k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Protomycetaceae,g:Protomyces,s:Protomyces inouyei
108	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	GQ922919;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria (91.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
110	EF619702;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	EF619702;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
112	HM484859;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Selinia,s:Selinia pulchra	HM484859;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Selinia,s:Selinia pulchra (99.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Selinia,s:Selinia pulchra	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
113	SINTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes	KF800677;tax=k:Fungi (95.2)	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi,p:Basidiomycota,c:Tremellomycetes
116	FJ807685;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium,s:Cystobasidium slooffiae	FJ807685;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium,s:Cystobasidium slooffiae (100.0)	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium,s:Cystobasidium slooffiae	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium
117	No Hit	JX010727;tax=k:Protista,p:Cercozoa (88.4)		k:Fungi
118	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	KP899443;tax=k:Fungi,p:Ascomycota (99.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
119	UTAX;k:Fungi,p:Ascomycota,c:Leotiomycetes	HQ335307;tax=k:Fungi (98.6)	k:Fungi	k:Fungi,p:Ascomycota,c:Leotiomycetes
120	KX776607;k:Fungi	KX776607;tax=k:Fungi (100.0)	k:Fungi	*
121	JF907827;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe rickenii	JF907827;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe rickenii (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe,s:Conocybe rickenii	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae
123	AM901903;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	AM901903;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus
126	UTAX;*	* (*)		*
127	AY372073;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus furfuraceus	AY372073;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus furfuraceus (100.0)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus furfuraceus	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus
128	SINTAX;k:Fungi	KU559644;tax=k:Fungi (89.2)	k:Fungi	k:Fungi
129	GQ922562;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella tricincta	GQ922562;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella tricincta (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
130	KR014351;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	KR014351;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae
131	SINTAX;k:Fungi	FM173069;tax=k:Fungi (80.5)	k:Fungi	*
132	SINTAX;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis stercorea	AY461828;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis stercorea (94.5)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis stercorea	k:Fungi,p:Basidiomycota,c:Agaricomycetes
133	SINTAX;k:Fungi	GU187862;tax=k:Fungi (86.0)	k:Fungi	k:Fungi
134	GU226831;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium	GU226831;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
137	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	HQ414593;tax=k:Fungi (99.7)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes
138	FJ005117;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Cyathicula,s:Cyathicula culmicola	FJ005117;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Cyathicula,s:Cyathicula culmicola (100.0)	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae
139	KF381018;k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Ustilaginaceae,g:Ustilago,s:Ustilago striiformis	KF381018;tax=k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Ustilaginaceae,g:Ustilago,s:Ustilago striiformis (100.0)	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Ustilaginaceae,g:Ustilago	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,f:Ustilaginaceae
142	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	AB594805;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae,g:Seimatosporium,s:Seimatosporium hypericinum (96.9)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	k:Fungi,p:Ascomycota,c:Sordariomycetes
143	AM901802;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta	AM901802;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta (99.7)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Ascochyta	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
144	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium,s:Cystofilobasidium macerans	AF444317;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium,s:Cystofilobasidium macerans
146	DQ069043;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium chrysogenum	DQ069043;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium chrysogenum (98.0)	k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium,s:Penicillium chrysogenum
147	LT602890;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	LT602890;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes (100.0)	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes
151	SINTAX;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	AY429672;tax=k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Orpinomyces (82.9)	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	k:Fungi,p:Neocallimastigomycota
154	GU315929;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriaceae,g:Cyphellophora	GU315929;tax=k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriaceae,g:Cyphellophora (97.1)	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriaceae,g:Cyphellophora	k:Fungi,p:Ascomycota
155	SINTAX;k:Fungi	* (*)	k:Fungi	*
156	KC460885;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella australis	KC460885;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella australis (100.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella australis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella australis
157	DQ182503;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Panaeolus,s:Panaeolus papilionaceus	DQ182503;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Panaeolus,s:Panaeolus papilionaceus (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Panaeolus
158	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	KF800295;tax=k:Fungi (99.7)	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
163	FJ236003;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium	FJ236003;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium (98.6)	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium	k:Fungi,p:Basidiomycota
164	JF739304;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella coronicola	JF739304;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella coronicola (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella	k:Fungi,p:Ascomycota,c:Sordariomycetes
165	AY026939;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora austrohemisphaerica	AY026939;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora austrohemisphaerica (98.3)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora austrohemisphaerica	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora austrohemisphaerica
166	KC460807;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma compressum	KC460807;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma compressum (98.3)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
167	SINTAX;k:Plantae	KF800241;tax=k:Plantae (96.6)	k:Plantae	k:Plantae
169	AY952467;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Stilbella,s:Stilbella fimetaria	AY952467;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Stilbella,s:Stilbella fimetaria (99.7)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Stilbella,s:Stilbella fimetaria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
170	SINTAX;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	JF274484;tax=k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae (84.5)	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae	k:Fungi,p:Neocallimastigomycota
171	SINTAX;k:Fungi	* (*)	k:Fungi	*
172	SINTAX;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Orpinomyces	KM878678;tax=k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Orpinomyces (93.0)	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Orpinomyces	k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae
173	UTAX;k:Fungi,p:Ascomycota	JQ857040;tax=k:Fungi,p:Ascomycota,f:Pseudeurotiaceae,g:Leuconeurospora (91.6)	k:Fungi	k:Fungi,p:Ascomycota
174	AY147360;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium culmorum	AY147360;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium culmorum (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
175	UTAX;*	* (*)		*
176	DQ166962;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora pyriformis	DQ166962;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora pyriformis (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora pyriformis	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora pyriformis
178	JN206101;k:Fungi,p:Zygomycota,o:Mucorales,f:Mucoraceae,g:Pilaira,s:Pilaira anomala	JN206101;tax=k:Fungi,p:Zygomycota,o:Mucorales,f:Mucoraceae,g:Pilaira,s:Pilaira anomala (100.0)	k:Fungi,p:Zygomycota,o:Mucorales,f:Mucoraceae,g:Pilaira,s:Pilaira anomala	k:Fungi,p:Zygomycota,o:Mucorales,f:Mucoraceae,g:Pilaira
179	JN114421;k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Urocystidales,f:Urocystidaceae,g:Urocystis,s:Urocystis agropyri	JN114421;tax=k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Urocystidales,f:Urocystidaceae,g:Urocystis,s:Urocystis agropyri (99.7)	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Urocystidales,f:Urocystidaceae,g:Urocystis,s:Urocystis agropyri	k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Urocystidales,f:Urocystidaceae
182	AJ006675;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Antrodiella,s:Antrodiella semisupina	AJ006675;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Antrodiella,s:Antrodiella semisupina (98.6)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae
183	KP131893;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus aureus	KP131893;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus aureus (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
184	FN396101;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus sassii	FN396101;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus sassii (100.0)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus sassii	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae
185	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU479983;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (92.5)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes
186	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	KM374369;tax=k:Fungi (100.0)	k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
193	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KC966255;tax=k:Fungi (95.5)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes
194	SINTAX;k:Fungi	* (*)	k:Fungi	*
195	KJ655434;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	KJ655434;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae (100.0)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
199	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus podzolicus	EU690912;tax=k:Fungi (99.3)	k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus,s:Cryptococcus podzolicus
201	UTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Filobasidium	EU486115;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales (100.0)	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Filobasidium
205	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes	HQ433001;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,f:Plectosphaerellaceae,g:Gibellulopsis (95.9)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi
206	SINTAX;k:Fungi	FM173069;tax=k:Fungi (85.1)	k:Fungi	*
